state               ,district                  ,crop                         ,modal_price ,N      ,P      ,K      ,temperature ,humidity ,ph   ,rainfall
Tripura             ,South_District            ,potato                       ,        750 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,bajrapearl_millet_cumbu      ,       1730 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,banana                       ,       1550 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Uttar_Pradesh       ,Agra                      ,barley_jau                   ,       1830 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,bottle_gourd                 ,       1000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,brinjal                      ,        850 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,cabbage                      ,        600 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,carrot                       ,        460 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,cauliflower                  ,        650 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,gingergreen                  ,       4550 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,green_chilli                 ,       2250 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,gurjaggery                   ,       2570 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,lemon                        ,       3000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,mustard                      ,       3400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,onion                        ,        800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,potato                       ,        530 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,pumpkin                      ,        540 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,raddish                      ,        650 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,rice                         ,       2540 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Agra                      ,spinach                      ,        650 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,tomato                       ,        840 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,wheat                        ,       1930 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,apple                        ,       5850 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Agra                      ,bajrapearl_millet_cumbu      ,       1780 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,banana                       ,        950 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Uttar_Pradesh       ,Agra                      ,barley_jau                   ,       1720 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,bhindiladies_finger          ,       1820 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,bottle_gourd                 ,       1550 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,brinjal                      ,        850 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,cabbage                      ,        450 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,cauliflower                  ,        650 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,cucumbarkheera               ,       1550 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,gingergreen                  ,       1820 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,green_chilli                 ,       1550 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,guava                        ,       1520 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,gurjaggery                   ,       2820 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,lemon                        ,       2550 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,mousambisweet_lime           ,       2250 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,mustard                      ,       3300 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,onion                        ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,papaya                       ,       1050 , 49.88 , 59.05 , 50.04 ,      33.72 ,   92.4  ,6.74 ,  142.63
Uttar_Pradesh       ,Agra                      ,potato                       ,        450 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,pumpkin                      ,        850 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,raddish                      ,        450 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,rice                         ,       2300 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Agra                      ,tomato                       ,        450 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,wheat                        ,       1880 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,apple                        ,       5550 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Agra                      ,bajrapearl_millet_cumbu      ,       1730 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,banana                       ,       1530 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Uttar_Pradesh       ,Agra                      ,barley_jau                   ,       1800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,bhindiladies_finger          ,       3400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,bottle_gourd                 ,       1000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,brinjal                      ,        850 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,cabbage                      ,        550 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,cauliflower                  ,        650 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,green_chilli                 ,       2250 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,gurjaggery                   ,       2580 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,lemon                        ,       3000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,mustard                      ,       3450 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,onion                        ,        850 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,potato                       ,        540 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,pumpkin                      ,       1150 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,raddish                      ,        600 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,rice                         ,       2540 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Agra                      ,wheat                        ,       1930 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,apple                        ,       5200 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Agra                      ,bajrapearl_millet_cumbu      ,       1760 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,banana                       ,       1100 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Uttar_Pradesh       ,Agra                      ,bottle_gourd                 ,       1000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,brinjal                      ,       1050 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,cabbage                      ,        640 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Agra                      ,carrot                       ,        580 ,       ,       ,       ,            ,         ,     ,
